,bankruptcy,bad,app_id,tot_derog,tot_tr,age_oldest_tr,tot_open_tr,tot_rev_tr,tot_rev_debt,tot_rev_line,rev_util,bureau_score,purch_price,msrp,down_pyt,purpose,loan_term,loan_amt,ltv,tot_income,used_ind,weight
4326,0.0,1.0,8351.0,0.0,2.0,40.0,3.0,2.0,605.0,1169.0,52.0,632.0,5200.0,5200.0,0.0,b'LOAN',36.0,5335.0,103.0,1041.67,1.0,1.0
4327,0.0,0.0,8352.0,0.0,3.0,17.0,3.0,1.0,21.0,2700.0,1.0,671.0,10000.0,9875.0,0.0,b'LOAN',42.0,10152.0,103.0,2916.0,1.0,4.75
4328,0.0,0.0,8356.0,0.0,28.0,186.0,8.0,6.0,15005.0,95600.0,16.0,739.0,24900.0,26825.0,0.0,b'LEASE',36.0,23967.97,93.0,4666.67,1.0,4.75
4329,0.0,0.0,8357.0,2.0,26.0,185.0,9.0,5.0,12643.0,15514.0,81.0,689.0,10000.0,11750.0,0.0,b'LOAN',54.0,10135.0,86.0,7166.0,1.0,4.75
4330,0.0,1.0,8361.0,0.0,7.0,46.0,6.0,5.0,5425.0,5079.0,100.0,608.0,17223.74,16370.0,113.0,b'LEASE',60.0,17223.74,105.0,1500.0,0.0,1.0
4331,0.0,0.0,8363.0,0.0,25.0,326.0,3.0,1.0,465.0,51024.0,1.0,821.0,18321.0,16975.0,6800.0,b'LOAN',60.0,12668.95,75.0,2000.0,1.0,4.75
4332,0.0,1.0,8369.0,2.0,35.0,116.0,14.0,8.0,26654.0,40012.0,67.0,672.0,3700.0,4499.0,0.0,b'LOAN',36.0,3101.3,82.0,6000.0,0.0,1.0
4333,0.0,0.0,8370.0,0.0,2.0,24.0,2.0,1.0,815.0,1500.0,54.0,701.0,13995.0,11000.0,700.0,b'LOAN',66.0,15013.83,136.0,4200.0,1.0,4.75
4334,0.0,0.0,8372.0,0.0,40.0,177.0,15.0,6.0,38430.0,99250.0,39.0,750.0,38937.22,42240.0,11954.85,b'LOAN',60.0,22323.670000000002,64.0,8000.0,0.0,4.75
4335,0.0,0.0,8373.0,0.0,4.0,58.0,,,,,0.0,709.0,12199.0,10900.0,850.0,b'LOAN',60.0,13358.93,123.0,2083.33,1.0,4.75
4336,0.0,0.0,8375.0,5.0,19.0,198.0,7.0,5.0,14379.0,15384.0,93.0,656.0,17552.0,17500.0,500.0,b'LOAN',54.0,18194.97,104.0,4958.33,1.0,4.75
4337,0.0,0.0,8377.0,0.0,13.0,95.0,3.0,0.0,0.0,3400.0,0.0,765.0,14040.0,,5500.0,b'LOAN',60.0,7665.0,0.0,6083.33,0.0,4.75
4338,0.0,0.0,8378.0,0.0,17.0,57.0,,1.0,271.0,35000.0,1.0,772.0,22692.0,27692.0,0.0,b'LOAN',60.0,22843.62,82.0,2500.0,0.0,4.75
4339,0.0,1.0,8379.0,6.0,30.0,362.0,14.0,6.0,23442.0,19055.0,100.0,656.0,24875.0,24920.0,5000.0,b'LEASE',48.0,19871.510000000002,80.0,6875.0,0.0,1.0
4340,0.0,0.0,8380.0,,,,,,,,0.0,,10686.75,10000.0,686.75,b'LOAN',54.0,13108.5,131.0,1300.0,1.0,4.75
4341,0.0,0.0,8383.0,,,,,,,,0.0,,9783.0,9900.0,0.0,b'LOAN',60.0,11453.9,116.0,500.0,1.0,4.75
4342,0.0,0.0,8386.0,0.0,10.0,171.0,3.0,2.0,1727.0,19000.0,9.0,777.0,26340.0,27435.0,1500.0,b'LOAN',48.0,24463.83,91.0,5000.0,0.0,4.75
4343,0.0,0.0,8387.0,0.0,1.0,11.0,,,,,0.0,754.0,21900.0,19375.0,0.0,b'LOAN',60.0,22275.0,115.0,9658.33,1.0,4.75
4344,0.0,0.0,8388.0,2.0,16.0,255.0,6.0,5.0,4612.0,18207.0,25.0,692.0,14846.0,17000.0,0.0,b'LOAN',60.0,16421.28,97.0,3333.33,1.0,4.75
4345,0.0,0.0,8389.0,0.0,5.0,54.0,,,,,0.0,643.0,6356.0,5800.0,556.0,b'LOAN',42.0,7408.0,128.0,2291.67,1.0,4.75
4346,0.0,0.0,8390.0,0.0,26.0,75.0,17.0,5.0,6302.0,20241.0,31.0,569.0,14658.33,20670.0,0.0,b'LOAN',60.0,16496.46,80.0,5360.0,1.0,4.75
4347,0.0,0.0,8393.0,0.0,23.0,238.0,,2.0,17964.0,79410.0,23.0,737.0,19880.0,21014.0,3000.0,b'LOAN',24.0,16865.99,80.0,14833.33,0.0,4.75
4348,0.0,0.0,8395.0,0.0,13.0,66.0,4.0,1.0,773.0,11702.0,7.0,758.0,21015.22,16204.0,0.0,b'LEASE',60.0,21560.22,133.0,3000.0,0.0,4.75
4349,0.0,0.0,8401.0,0.0,17.0,264.0,6.0,5.0,15778.0,12991.0,100.0,695.0,13908.0,14000.0,0.0,b'LOAN',60.0,13907.11,99.0,3166.67,1.0,4.75
4350,0.0,1.0,8402.0,4.0,5.0,5.0,,,,,0.0,527.0,8850.0,7600.0,1250.0,b'LOAN',54.0,8849.5,116.0,4534.0,1.0,1.0
4351,0.0,0.0,8403.0,0.0,19.0,142.0,4.0,3.0,7743.0,28226.0,27.0,761.0,17786.65,14900.0,12000.0,b'LOAN',60.0,7158.650000000001,48.0,2448.0,1.0,4.75
4352,1.0,0.0,8407.0,1.0,10.0,199.0,2.0,1.0,1213.0,7813.0,16.0,740.0,22963.0,22963.0,3500.0,b'LEASE',48.0,20358.0,89.0,4891.67,1.0,4.75
4353,0.0,0.0,8410.0,0.0,16.0,73.0,3.0,2.0,4945.0,13700.0,36.0,726.0,28500.0,28855.0,0.0,b'LEASE',36.0,23147.46,99.0,3742.0,0.0,4.75
4354,0.0,1.0,8411.0,,,,,,,,0.0,,9000.0,9000.0,0.0,b'LOAN',60.0,11380.91,126.0,1950.0,1.0,1.0
4355,0.0,0.0,8412.0,0.0,16.0,64.0,12.0,11.0,10122.0,18000.0,56.0,674.0,15550.0,15455.0,0.0,b'LEASE',60.0,17471.16,113.0,3250.0,0.0,4.75
4356,0.0,0.0,8413.0,2.0,15.0,145.0,5.0,3.0,7256.0,6777.0,100.0,628.0,15630.0,18000.0,1000.0,b'LOAN',54.0,16336.300000000001,91.0,1500.0,1.0,4.75
4357,0.0,1.0,8415.0,,,,,,,,0.0,,16660.0,13800.0,2500.0,b'LOAN',60.0,14702.42,107.0,1905.0,1.0,1.0
4358,0.0,0.0,8416.0,6.0,10.0,47.0,,3.0,976.0,1950.0,50.0,591.0,9103.800000000001,7900.0,1500.0,b'LOAN',36.0,7839.56,99.0,3600.0,1.0,4.75
4359,0.0,0.0,8417.0,3.0,11.0,84.0,3.0,1.0,741.0,5300.0,14.0,,20368.0,16850.0,4500.0,b'LOAN',60.0,18286.47,109.0,4333.33,1.0,4.75
4360,0.0,0.0,8418.0,0.0,16.0,125.0,4.0,1.0,539.0,5000.0,11.0,800.0,24804.940000000002,27000.0,0.0,b'LEASE',48.0,24804.940000000002,92.0,4500.0,0.0,4.75
4361,0.0,0.0,8419.0,0.0,9.0,56.0,5.0,2.0,5555.0,10000.0,56.0,676.0,30000.0,34855.0,0.0,b'LEASE',60.0,30545.0,88.0,7500.0,0.0,4.75
4362,0.0,1.0,8423.0,0.0,3.0,12.0,5.0,3.0,404.0,1399.0,29.0,657.0,6925.0,6425.0,500.0,b'LOAN',42.0,8411.16,131.0,5883.33,1.0,1.0
4363,0.0,1.0,8427.0,0.0,5.0,41.0,3.0,2.0,368.0,2730.0,13.0,757.0,10986.0,12775.0,0.0,b'LOAN',48.0,11183.98,88.0,2000.0,1.0,1.0
4364,0.0,1.0,8428.0,3.0,19.0,149.0,4.0,2.0,3719.0,47297.0,8.0,763.0,13946.0,11975.0,3811.37,b'LOAN',66.0,10174.630000000001,85.0,2534.0,1.0,1.0
4365,0.0,0.0,8429.0,0.0,23.0,221.0,4.0,3.0,38637.0,51855.0,75.0,698.0,7699.0,0.0,0.0,b'LOAN',48.0,5359.4400000000005,70.0,4166.67,0.0,4.75
4366,0.0,1.0,8431.0,1.0,9.0,31.0,5.0,1.0,236.0,1800.0,13.0,624.0,20957.29,19375.0,1500.0,b'LOAN',60.0,19609.29,101.0,2620.0,0.0,1.0
4367,0.0,0.0,8434.0,0.0,10.0,89.0,,2.0,6898.0,27000.0,26.0,705.0,14600.0,16214.0,0.0,b'LEASE',60.0,15445.0,95.0,2670.0,0.0,4.75
4368,0.0,0.0,8435.0,7.0,11.0,149.0,,1.0,250.0,15000.0,2.0,797.0,53100.0,52500.0,25047.0,b'LOAN',48.0,25135.0,53.0,26833.33,0.0,4.75
4369,0.0,1.0,8438.0,4.0,5.0,103.0,,,,,0.0,,19896.0,19230.0,0.0,b'LEASE',63.0,19896.0,103.0,3350.0,0.0,1.0
4370,0.0,0.0,8443.0,0.0,21.0,197.0,4.0,3.0,18514.0,58040.0,32.0,751.0,14890.65,14710.0,1500.0,b'LOAN',60.0,14479.54,98.0,3500.0,0.0,4.75
4371,0.0,0.0,8447.0,1.0,23.0,154.0,6.0,1.0,103.0,4400.0,2.0,714.0,19500.0,18500.0,0.0,b'LOAN',72.0,22274.62,120.0,4000.0,1.0,4.75
4372,0.0,0.0,8450.0,2.0,23.0,270.0,5.0,4.0,3347.0,36204.0,9.0,823.0,24700.0,30020.0,18200.0,b'LOAN',24.0,7181.3,24.0,5000.0,0.0,4.75
4373,0.0,0.0,8455.0,0.0,30.0,213.0,9.0,7.0,22947.0,27150.0,85.0,698.0,32712.0,37250.0,0.0,b'LEASE',48.0,33257.33,89.0,4000.0,0.0,4.75
4374,0.0,0.0,8457.0,2.0,25.0,184.0,4.0,2.0,6793.0,19333.0,35.0,648.0,17889.0,17000.0,2500.0,b'LOAN',66.0,16181.65,95.0,3370.0,0.0,4.75
4375,0.0,0.0,8461.0,0.0,32.0,178.0,5.0,3.0,5592.0,25159.0,22.0,731.0,15700.0,14895.0,0.0,b'LEASE',60.0,15250.0,105.0,2360.0,0.0,4.75
4376,0.0,0.0,8464.0,0.0,23.0,317.0,11.0,9.0,39305.0,56152.0,70.0,684.0,27151.0,26800.0,0.0,b'LEASE',48.0,27575.22,103.0,7916.67,1.0,4.75
4377,0.0,0.0,8465.0,0.0,11.0,197.0,4.0,2.0,672.0,23240.0,3.0,811.0,21854.75,23366.0,0.0,b'LEASE',48.0,22399.75,96.0,2083.33,0.0,4.75
4378,0.0,0.0,8466.0,0.0,53.0,376.0,9.0,7.0,8777.0,120115.0,7.0,717.0,45630.0,45630.0,0.0,b'LEASE',48.0,47494.0,104.0,12500.0,0.0,4.75
4379,0.0,0.0,8468.0,0.0,16.0,379.0,5.0,3.0,2076.0,26580.0,8.0,776.0,15030.56,16647.0,0.0,b'LEASE',48.0,15244.82,92.0,2666.67,0.0,4.75
4380,0.0,0.0,8469.0,0.0,32.0,203.0,6.0,3.0,1838.0,39931.0,5.0,742.0,54837.0,49500.0,0.0,b'LEASE',36.0,52698.0,111.0,8333.33,0.0,4.75
4381,1.0,0.0,8471.0,3.0,17.0,189.0,,2.0,1713.0,7847.0,22.0,642.0,10993.0,10500.0,400.0,b'LOAN',60.0,10718.7,102.0,3000.0,1.0,4.75
4382,0.0,0.0,8473.0,0.0,10.0,114.0,4.0,3.0,20663.0,29908.0,69.0,737.0,13800.0,13000.0,0.0,b'LOAN',66.0,14893.7,115.0,3500.0,1.0,4.75
4383,0.0,0.0,8474.0,4.0,9.0,58.0,,2.0,2189.0,3216.0,68.0,605.0,6500.0,6500.0,0.0,b'LOAN',48.0,9649.52,148.0,1208.33,1.0,4.75
4384,0.0,0.0,8476.0,0.0,43.0,319.0,19.0,11.0,52042.0,57682.0,90.0,684.0,9540.0,9000.0,1000.0,b'LOAN',60.0,9075.4,101.0,5100.0,1.0,4.75
4385,0.0,0.0,8477.0,0.0,1.0,13.0,2.0,1.0,59.0,1000.0,6.0,681.0,24391.69,23738.0,4224.53,b'LEASE',60.0,20167.16,85.0,2200.0,0.0,4.75
4386,0.0,0.0,8484.0,9.0,23.0,68.0,3.0,2.0,3314.0,4810.0,69.0,643.0,18000.0,18000.0,500.0,b'LOAN',72.0,17500.0,97.0,7973.320000000001,0.0,4.75
4387,0.0,0.0,8485.0,5.0,20.0,272.0,5.0,4.0,451.0,24917.0,2.0,676.0,12973.0,10650.0,2700.0,b'LOAN',60.0,9135.01,96.0,2600.0,1.0,4.75
4388,0.0,0.0,8486.0,0.0,3.0,21.0,,0.0,0.0,1400.0,0.0,732.0,17500.0,17150.0,2000.0,b'LOAN',66.0,16926.85,99.0,1200.0,1.0,4.75
4389,0.0,0.0,8487.0,3.0,7.0,52.0,2.0,0.0,0.0,125.0,0.0,594.0,21124.0,19000.0,3000.0,b'LOAN',60.0,19154.0,101.0,2750.0,1.0,4.75
4390,0.0,1.0,8488.0,3.0,4.0,27.0,,0.0,0.0,3850.0,0.0,632.0,25867.0,25000.0,1500.0,b'LOAN',66.0,24520.22,98.0,3500.0,0.0,1.0
4391,0.0,0.0,8489.0,9.0,28.0,235.0,7.0,6.0,36601.0,42006.0,87.0,549.0,16538.32,16031.0,3000.0,b'LOAN',66.0,11883.32,74.0,7216.67,0.0,4.75
4392,0.0,0.0,8495.0,,,,,,,,0.0,,13000.0,10100.0,1500.0,b'LOAN',60.0,13883.79,137.0,1373.0,1.0,4.75
4393,0.0,0.0,8496.0,1.0,43.0,137.0,13.0,8.0,19778.0,140151.0,14.0,583.0,40500.0,41750.0,0.0,b'LEASE',48.0,38520.0,97.0,16666.670000000002,0.0,4.75
4394,0.0,0.0,8497.0,0.0,8.0,67.0,5.0,4.0,7826.0,11000.0,71.0,673.0,15310.0,15000.0,3948.0,b'LOAN',66.0,13076.0,87.0,2250.0,0.0,4.75
4395,0.0,0.0,8498.0,1.0,17.0,390.0,6.0,3.0,5125.0,31900.0,16.0,747.0,26250.0,28810.0,495.0,b'LEASE',36.0,26784.600000000002,93.0,10000.0,0.0,4.75
4396,0.0,0.0,8499.0,2.0,21.0,254.0,7.0,5.0,7860.0,34558.0,23.0,641.0,5864.59,4800.0,1100.0,b'LOAN',48.0,4859.59,101.0,4180.0,1.0,4.75
4397,0.0,0.0,8500.0,1.0,4.0,46.0,,,,,0.0,608.0,25463.0,20965.0,2000.0,b'LOAN',66.0,25173.54,120.0,3033.33,0.0,4.75
4398,0.0,0.0,8501.0,0.0,20.0,186.0,4.0,3.0,1619.0,27218.0,6.0,754.0,31506.25,25825.0,0.0,b'LEASE',60.0,33057.25,128.0,4500.0,0.0,4.75
4399,0.0,0.0,8502.0,0.0,15.0,114.0,6.0,4.0,15291.0,20465.0,75.0,731.0,21980.0,20900.0,4000.0,b'LEASE',48.0,18645.0,89.0,3000.0,1.0,4.75
4400,0.0,0.0,8503.0,0.0,43.0,250.0,5.0,3.0,2795.0,54750.0,5.0,778.0,25674.0,28895.0,9000.0,b'LOAN',48.0,13078.95,58.0,8266.66,0.0,4.75
4401,0.0,1.0,8504.0,1.0,2.0,76.0,,1.0,2940.0,0.0,0.0,616.0,24935.0,26500.0,1000.0,b'LOAN',66.0,24042.760000000002,91.0,2200.0,1.0,1.0
4402,1.0,0.0,8505.0,2.0,21.0,173.0,4.0,3.0,3675.0,4146.0,89.0,629.0,39515.0,35675.0,0.0,b'LEASE',60.0,39952.0,112.0,10000.0,0.0,4.75
4403,1.0,0.0,8506.0,3.0,3.0,2.0,,1.0,158.0,158.0,100.0,695.0,13648.0,12325.0,2500.0,b'LOAN',66.0,11233.6,91.0,2900.0,0.0,4.75
4404,0.0,0.0,8507.0,0.0,13.0,96.0,,5.0,678.0,18082.0,4.0,746.0,22807.0,22265.0,3246.0,b'LOAN',66.0,19695.64,88.0,2166.67,0.0,4.75
4405,0.0,1.0,8510.0,0.0,11.0,31.0,,4.0,3803.0,9239.0,41.0,645.0,10013.0,9850.0,500.0,b'LOAN',66.0,11117.550000000001,113.0,1208.33,1.0,1.0
4406,0.0,0.0,8511.0,0.0,0.0,10.0,,,,,0.0,,8995.0,13075.0,3295.0,b'LOAN',66.0,14470.25,111.0,1300.0,1.0,4.75
4407,0.0,1.0,8513.0,2.0,3.0,33.0,2.0,1.0,141.0,82.0,100.0,607.0,10381.0,11000.0,1881.0,b'LOAN',60.0,12970.52,118.0,2415.2000000000003,1.0,1.0
4408,0.0,0.0,8516.0,2.0,17.0,127.0,4.0,2.0,4519.0,10000.0,45.0,702.0,24085.0,21500.0,1930.0,b'LOAN',72.0,22209.5,103.0,3750.0,1.0,4.75
4409,0.0,0.0,8517.0,0.0,15.0,146.0,5.0,2.0,7885.0,18900.0,42.0,690.0,26500.0,28250.0,0.0,b'LEASE',48.0,27025.0,96.0,1766.67,1.0,4.75
4410,0.0,0.0,8518.0,5.0,17.0,212.0,9.0,5.0,11252.0,12115.0,93.0,622.0,25270.0,24330.0,3370.0,b'LEASE',60.0,22870.0,94.0,7083.33,0.0,4.75
4411,0.0,0.0,8519.0,0.0,8.0,47.0,7.0,2.0,1080.0,1500.0,72.0,727.0,18459.760000000002,15860.0,1250.0,b'LEASE',60.0,17209.760000000002,109.0,1600.0,0.0,4.75
4412,0.0,0.0,8520.0,,,,,,,,0.0,,14742.0,15145.0,2500.0,b'LOAN',60.0,12741.87,84.0,4100.0,0.0,4.75
4413,0.0,0.0,8521.0,4.0,8.0,119.0,,,,,0.0,,22300.0,22450.0,1030.0,b'LEASE',48.0,23881.82,106.0,2500.0,1.0,4.75
4414,0.0,0.0,8522.0,3.0,11.0,122.0,4.0,2.0,3091.0,9500.0,33.0,681.0,30844.0,33223.0,12500.0,b'LOAN',60.0,17344.32,55.0,7333.33,0.0,4.75
4415,0.0,0.0,8523.0,3.0,9.0,82.0,3.0,1.0,584.0,1500.0,39.0,603.0,7900.0,5800.0,2700.0,b'LOAN',36.0,7537.4800000000005,130.0,1800.0,1.0,4.75
4416,0.0,0.0,8524.0,0.0,15.0,222.0,8.0,6.0,41995.0,37100.0,100.0,733.0,23707.0,26070.0,0.0,b'LOAN',66.0,26954.18,103.0,4167.0,0.0,4.75
4417,0.0,1.0,8526.0,0.0,7.0,23.0,4.0,2.0,4419.0,4818.0,92.0,616.0,6995.0,0.0,500.0,b'LOAN',66.0,7528.0,108.0,1600.0,0.0,1.0
4418,0.0,1.0,8528.0,6.0,7.0,159.0,,,,,0.0,614.0,12800.0,14350.0,0.0,b'LOAN',60.0,17459.29,122.0,2100.0,0.0,1.0
4419,0.0,0.0,8529.0,0.0,48.0,348.0,9.0,4.0,1198.0,59978.0,2.0,689.0,12714.0,11500.0,5000.0,b'LOAN',60.0,7866.0,68.0,3750.0,1.0,4.75
4420,0.0,0.0,8530.0,0.0,10.0,170.0,3.0,2.0,164.0,22507.0,1.0,755.0,16825.09,16145.0,75.07000000000001,b'LEASE',48.0,16750.02,104.0,4000.0,0.0,4.75
4421,0.0,0.0,8531.0,1.0,25.0,79.0,12.0,7.0,13386.0,18347.0,73.0,614.0,50648.0,52634.0,2000.0,b'LOAN',72.0,53666.01,102.0,16666.670000000002,0.0,4.75
4422,0.0,0.0,8532.0,0.0,23.0,168.0,5.0,4.0,23379.0,60120.0,39.0,805.0,26960.0,25737.0,4304.0,b'LOAN',60.0,20169.52,88.0,4750.0,0.0,4.75
4423,0.0,0.0,8533.0,0.0,20.0,419.0,5.0,3.0,2550.0,25470.0,10.0,795.0,21252.0,26042.0,0.0,b'LEASE',54.0,21251.8,82.0,5631.0,0.0,4.75
4424,0.0,0.0,8536.0,0.0,11.0,175.0,3.0,0.0,0.0,7000.0,0.0,767.0,21100.0,18495.0,0.0,b'LEASE',48.0,18541.03,114.0,4000.0,0.0,4.75
4425,0.0,0.0,8538.0,0.0,4.0,15.0,2.0,1.0,437.0,554.0,79.0,664.0,17111.24,16765.0,4000.0,b'LOAN',60.0,12111.24,78.0,1541.0,0.0,4.75
4426,0.0,0.0,8539.0,0.0,3.0,20.0,2.0,1.0,5348.0,7200.0,74.0,646.0,19677.71,17650.0,3877.71,b'LOAN',60.0,16542.010000000002,94.0,8500.0,1.0,4.75
4427,0.0,1.0,8542.0,0.0,10.0,126.0,4.0,1.0,2215.0,2600.0,85.0,694.0,6445.0,5000.0,1000.0,b'LOAN',42.0,6072.26,121.0,2500.0,1.0,1.0
4428,0.0,0.0,8543.0,1.0,15.0,372.0,2.0,0.0,0.0,8000.0,0.0,689.0,29200.0,26038.0,0.0,b'LOAN',72.0,28677.64,110.0,4000.0,0.0,4.75
4429,0.0,1.0,8544.0,0.0,5.0,31.0,,2.0,1540.0,9697.0,16.0,711.0,13997.050000000001,15000.0,2000.0,b'LOAN',60.0,12260.67,82.0,2000.0,1.0,1.0
4430,0.0,1.0,8547.0,0.0,0.0,2.0,,2.0,532.0,820.0,65.0,,10710.22,8225.0,2500.0,b'LOAN',48.0,9295.22,113.0,1700.0,1.0,1.0
4431,0.0,0.0,8551.0,,,,,,,,0.0,,15718.0,14200.0,1000.0,b'LOAN',60.0,12816.5,90.0,1600.0,1.0,4.75
4432,0.0,0.0,8554.0,0.0,14.0,145.0,,7.0,2920.0,41960.0,7.0,735.0,15500.0,14760.0,500.0,b'LOAN',60.0,15744.25,107.0,2216.67,0.0,4.75
4433,0.0,0.0,8555.0,0.0,2.0,13.0,,1.0,714.0,900.0,79.0,684.0,8600.0,7500.0,3000.0,b'LOAN',48.0,6562.3,87.0,2500.0,1.0,4.75
4434,0.0,0.0,8557.0,1.0,20.0,241.0,8.0,7.0,6671.0,57382.0,12.0,688.0,23813.0,20650.0,16200.0,b'LOAN',60.0,9116.28,44.0,1700.0,1.0,4.75
4435,0.0,1.0,8558.0,9.0,17.0,259.0,4.0,1.0,1707.0,100.0,100.0,548.0,10710.0,10000.0,0.0,b'LOAN',54.0,10193.16,107.0,3379.0,1.0,1.0
4436,0.0,1.0,8560.0,,,,,,,,0.0,746.0,10088.0,8900.0,0.0,b'LOAN',60.0,11478.4,129.0,4116.67,1.0,1.0
4437,0.0,0.0,8565.0,7.0,11.0,174.0,2.0,1.0,279.0,298.0,94.0,627.0,44583.0,45600.0,2800.0,b'LOAN',60.0,38897.57,92.0,4400.0,0.0,4.75
4438,0.0,0.0,8566.0,0.0,4.0,33.0,2.0,1.0,679.0,800.0,85.0,662.0,12050.0,11800.0,200.0,b'LOAN',60.0,11850.0,100.0,2455.0,1.0,4.75
4439,0.0,0.0,8568.0,0.0,34.0,265.0,8.0,5.0,11427.0,29879.0,38.0,759.0,26439.5,27572.0,0.0,b'LEASE',36.0,27482.04,100.0,9583.33,0.0,4.75
4440,0.0,0.0,8572.0,5.0,19.0,121.0,8.0,3.0,1057.0,3000.0,35.0,626.0,19065.0,19065.0,0.0,b'LEASE',60.0,20510.0,108.0,3666.67,0.0,4.75
4441,0.0,0.0,8573.0,10.0,29.0,171.0,3.0,2.0,900.0,1500.0,60.0,642.0,22900.0,25600.0,0.0,b'LEASE',36.0,23951.0,94.0,1993.3300000000002,1.0,4.75
4442,0.0,0.0,8575.0,1.0,21.0,137.0,3.0,1.0,1327.0,0.0,0.0,679.0,24797.0,21975.0,2000.0,b'LOAN',60.0,9448.9,104.0,3400.0,1.0,4.75
4443,0.0,0.0,8580.0,9.0,24.0,344.0,3.0,1.0,1607.0,5020.0,32.0,680.0,38911.75,38535.0,2000.0,b'LEASE',60.0,38688.0,100.0,3291.67,0.0,4.75
4444,0.0,0.0,8582.0,0.0,20.0,135.0,3.0,1.0,2014.0,23000.0,9.0,793.0,27187.0,27892.0,2300.0,b'LOAN',72.0,26581.95,95.0,4166.67,0.0,4.75
4445,0.0,0.0,8583.0,1.0,17.0,257.0,,3.0,4010.0,23300.0,17.0,735.0,19221.0,14075.0,5500.0,b'LOAN',66.0,15416.470000000001,110.0,1666.67,0.0,4.75
4446,0.0,0.0,8585.0,0.0,16.0,131.0,,4.0,5400.0,13250.0,41.0,668.0,6550.0,6550.0,500.0,b'LOAN',60.0,6063.95,93.0,1733.33,0.0,4.75
4447,0.0,0.0,8587.0,1.0,21.0,225.0,,9.0,35385.0,35583.0,99.0,628.0,18545.0,19000.0,0.0,b'LEASE',36.0,15945.0,98.0,0.0,1.0,4.75
4448,0.0,0.0,8588.0,0.0,20.0,142.0,3.0,2.0,940.0,23307.0,4.0,782.0,23962.0,23250.0,10270.0,b'LOAN',60.0,13920.45,60.0,9166.67,0.0,4.75
4449,0.0,0.0,8590.0,2.0,7.0,122.0,2.0,1.0,2094.0,2400.0,87.0,574.0,14513.0,15135.0,0.0,b'LEASE',48.0,14895.0,98.0,1100.0,0.0,4.75
4450,0.0,0.0,8593.0,6.0,17.0,194.0,4.0,1.0,347.0,3800.0,9.0,680.0,20655.0,21075.0,2000.0,b'LOAN',72.0,19297.25,92.0,2333.33,0.0,4.75
4451,0.0,0.0,8594.0,0.0,21.0,208.0,6.0,5.0,17184.0,30998.0,55.0,750.0,14035.0,14035.0,200.0,b'LEASE',48.0,15381.0,110.0,1583.33,0.0,4.75
4452,0.0,0.0,8597.0,0.0,11.0,125.0,3.0,1.0,877.0,30000.0,3.0,782.0,20200.0,21730.0,5500.0,b'LOAN',60.0,15005.53,69.0,3750.0,0.0,4.75
4453,0.0,0.0,8598.0,2.0,20.0,90.0,6.0,2.0,3640.0,3900.0,93.0,669.0,21210.0,19975.0,3500.0,b'LOAN',60.0,19359.65,97.0,15000.0,1.0,4.75
4454,0.0,1.0,8600.0,,,,,,,,0.0,765.0,36600.0,42340.0,300.0,b'LEASE',24.0,35970.72,86.0,0.0,0.0,1.0
4455,0.0,0.0,8601.0,1.0,17.0,97.0,5.0,1.0,1530.0,0.0,0.0,648.0,13630.0,13575.0,100.0,b'LOAN',66.0,14550.91,107.0,2250.0,1.0,4.75
4456,0.0,1.0,8602.0,2.0,6.0,109.0,3.0,1.0,6181.0,12000.0,52.0,677.0,9180.5,8500.0,0.0,b'LOAN',60.0,11371.550000000001,134.0,2700.0,1.0,1.0
4457,0.0,1.0,8603.0,0.0,5.0,111.0,,3.0,4840.0,886.0,100.0,676.0,29100.0,27658.0,1000.0,b'LEASE',60.0,29070.0,105.0,20500.0,0.0,1.0
4458,0.0,0.0,8607.0,0.0,18.0,73.0,4.0,2.0,1284.0,3900.0,33.0,727.0,9631.0,8300.0,1000.0,b'LOAN',48.0,8756.91,106.0,3250.0,1.0,4.75
4459,0.0,1.0,8608.0,0.0,0.0,1.0,,1.0,128.0,400.0,32.0,,5878.0,5200.0,1000.0,b'LOAN',36.0,4871.28,94.0,1733.33,1.0,1.0
4460,0.0,0.0,8611.0,0.0,8.0,66.0,8.0,4.0,2017.0,3322.0,61.0,690.0,18694.75,17525.0,1969.75,b'LOAN',60.0,16877.0,96.0,1791.67,0.0,4.75
4461,0.0,0.0,8612.0,0.0,22.0,189.0,6.0,5.0,15422.0,43576.0,35.0,738.0,0.0,21218.0,0.0,b'LEASE',48.0,20143.04,95.0,1700.0,0.0,4.75
4462,0.0,0.0,8613.0,,,,,,,,0.0,715.0,12782.7,11625.0,500.0,b'LOAN',60.0,14788.17,127.0,3083.33,1.0,4.75
4463,0.0,0.0,8614.0,0.0,27.0,224.0,4.0,3.0,8250.0,11793.0,70.0,746.0,16117.4,17000.0,1053.15,b'LOAN',54.0,12010.41,89.0,2400.0,1.0,4.75
4464,0.0,1.0,8616.0,2.0,15.0,68.0,4.0,2.0,2518.0,3040.0,83.0,689.0,11900.0,12000.0,500.0,b'LOAN',66.0,11268.380000000001,95.0,1900.0,1.0,1.0
4465,0.0,0.0,8620.0,0.0,10.0,25.0,,8.0,4805.0,8762.0,55.0,638.0,18650.0,18430.0,2050.0,b'LEASE',60.0,17400.0,94.0,2423.5,0.0,4.75
4466,0.0,0.0,8621.0,0.0,26.0,212.0,,3.0,2836.0,10169.0,28.0,767.0,25448.57,24300.0,0.0,b'LEASE',60.0,25448.57,105.0,2000.0,0.0,4.75
